6/15/2016,4:00 PM,Other Imaging,update confocal instructions,,0.5,
6/15/2016,4:30 PM,Reiser Lab The Box,sort out which experiments used which protocol,,0.25,
6/15/2016,4:40 PM,GI Meetings,scheduling,,0.25,
6/15/2016,5:00 PM,depart,,,0,
6/16/2016,9:50 AM,PTR Chores,email; calendar,,0.25,
6/16/2016,10:00 AM,Reiser Lab The Box,vacation planning; copy exps from 5/12 to my folder,,0.25,
6/16/2016,10:10 AM,GENIE Fly Work,flip parents,,0,
6/16/2016,10:15 AM,PTR Chores,TM6 practice,,0.75,
6/16/2016,10:55 AM,GI Meetings,SH; XZ; KK; YS,,1,
6/16/2016,11:50 AM,lunch,,,0,
6/16/2016,2:30 PM,Reiser Lab The Box,analysis for remaining experiments,,2.75,
6/16/2016,5:15 PM,depart,,,0,
6/17/2016,8:35 AM,PTR Chores,email; calendar,,0.5,
6/17/2016,12:05 PM,lunch,,,0,
6/17/2016,12:35 PM,Reiser Lab The Box,create Prot536_analysis.m,,0.5,
6/17/2016,1:00 PM,GI Meetings,KK; SH; XZ,,1,
6/17/2016,2:00 PM,Reiser Lab The Box,Prot536_analysis; 20160505 experiments,,2.5,
6/17/2016,4:35 PM,GI Meetings,SH,,0.5,
6/17/2016,5:00 PM,depart,,,0,
6/19/2016,3:00 PM,Other Imaging,improve slide map collection,,0.5,
6/19/2016,8:05 PM,depart,,,0,
6/20/2016,9:45 AM,GI Meetings,XZ; KK; SH,,0.25,
6/20/2016,9:45 AM,GI Meetings,XZ; KK; SH,,0.25,
6/20/2016,9:55 AM,PTR Chores,email; calendar,,0.25,
6/20/2016,9:55 AM,PTR Chores,email; calendar,,0.25,
6/20/2016,10:05 AM,GENIE Fly Work,flip parents; clear stocks,,0.5,
6/20/2016,10:05 AM,GENIE Fly Work,flip parents; clear stocks,,0.5,
6/20/2016,10:30 AM,PTR Chores,chargebacks,,0.5,
6/20/2016,10:30 AM,PTR Chores,chargebacks,,12.5,
6/20/2016,11:00 AM,GI Meetings,discuss 488 excitation of Cy5,,1.25,
6/20/2016,12:10 PM,lunch,,,0,
6/20/2016,12:40 PM,PTR Chores,email; calendar,,0.25,
6/20/2016,1:00 PM,Group Meetings,team meeting,,0.75,
6/20/2016,2:30 PM,Reiser Lab The Box,cross,,0.5,
6/20/2016,5:10 PM,GI Meetings,review airyscan images,,0.25,
6/20/2016,5:30 PM,GENIE Fly Work,virgins,,0.25,
6/20/2016,5:45 PM,depart,,,0,
6/20/2016,11:00 PM,depart,,,0,
6/21/2016,8:30 AM,PTO/ STO,graduation,,8,
6/21/2016,4:30 PM,depart,,,0,
6/22/2016,9:05 AM,PTR Chores,email; calendar,,0.25,
6/22/2016,9:15 AM,GENIE Fly Work,virgins; flip parents; cross,,0.75,
6/22/2016,10:00 AM,Reiser Lab The Box,sort,,1,
6/22/2016,11:00 AM,Reiser Lab The Box,analysis,,0.5,
6/22/2016,11:30 AM,GI Meetings,imaging,,0.25,
